Ad?,Company Name,Stars,Phone Number,Yelp URL,Company URL,Email
Natural,"Stuart J Goldberg, CPA LLC",5.0,(203) 956-0569,http://yelp.com/biz/stuart-j-goldberg-cpa-llc-westport?osq=cpa,http://www.sjgcpa.com,,251 Riverside Ave,Westport,CT,06880
Natural,ADK Consulting,5.0,(718) 255-1921,http://yelp.com/biz/adk-consulting-astoria?osq=cpa,http://www.adk-consulting.com,,43-04 30th Ave,Astoria,NY,11106
Natural,Ling Jiang CPA PC,5.0,(718) 888-0099,http://yelp.com/biz/ling-jiang-cpa-pc-flushing?osq=cpa,,,,,,
Natural,Cervone Joseph CPA,5.0,(914) 328-0598,http://yelp.com/biz/cervone-joseph-cpa-white-plains?osq=cpa,,,,,,
Natural,Mark Band CPA,5.0,(201) 368-7781,http://yelp.com/biz/mark-band-cpa-saddle-brook?osq=cpa,,,,,,
Natural,Mei CPA PC,5.0,(718) 975-3363,http://yelp.com/biz/mei-cpa-pc-brooklyn?osq=cpa,http://www.meicpa.com,,1714 86th St2 Fl,Brooklyn,NY,11214
Natural,Kaufman & Gumnic LLP CPAвЂ™s,5.0,(908) 722-4799,http://yelp.com/biz/kaufman-and-gumnic-llp-cpas-bridgewater?osq=cpa,http://www.kgllp.com,,475 N Bridge StSte 201,Bridgewater,NJ,08807
Natural,SVS Accounting CPA,N/A,(732) 328-2428,http://yelp.com/biz/svs-accounting-cpa-monroe-township?osq=cpa,http://www.svs-cpa.com,,35 Jurgelsky Rd,Monroe Township,NJ,08831
Natural,"Shum & Associates, CPAвЂ™s LLP",5.0,(646) 707-3741,http://yelp.com/biz/shum-and-associates-cpas-llp-new-york?osq=cpa,http://shumassociates.com,,65 Broadway7th Fl,New York,NY,10006
Natural,Schneiderman and Friedman CpaвЂ™s,4.0,(212) 245-7999,http://yelp.com/biz/schneiderman-and-friedman-cpas-new-york?osq=cpa,,,,,,
Ad,Lexington Law,N/A,(855) 200-2172,http://www.yelp.com/biz/lexington-law-new-york,https://www.lexingtonlaw.com/?tid=2588,,225 BroadwaySuite 3800,New York,NY,10007
Natural,"Law Offices of Stephen B Kass, PC",5.0,(212) 843-0050,http://yelp.com/biz/law-offices-of-stephen-b-kass-pc-new-york?osq=cpa,http://www.sbkass.com/,,225 BroadwaySte 711,New York,NY,10007
Natural,VJN & Associates CPA,5.0,(718) 279-1600,http://yelp.com/biz/vjn-and-associates-cpa-bayside-2?osq=cpa,http://www.vjnassociates.com,,39-38 Bell BlvdSte 202,Bayside,NY,11361
Natural,"Herman & Company CPAвЂ™s, PC",N/A,(914) 400-0300,http://yelp.com/biz/herman-and-company-cpas-pc-white-plains?osq=cpa,http://www.hermancpa.com,,707 Westchester AveSte 302,White Plains,NY,10604
Natural,"Pogogeff & Company, CPAвЂ™s",N/A,(201) 592-0006,http://yelp.com/biz/pogogeff-and-company-cpas-fort-lee?osq=cpa,http://www.pogandco.com,,2115 Linwood AveSte 320,Fort Lee,NJ,07024
Natural,Digiorgio John CPA,5.0,(973) 857-2204,http://yelp.com/biz/digiorgio-john-cpa-verona-2?osq=cpa,http://www.johndigiorgiocpa.com,,60 Pompton Ave,Verona,NJ,07044
Natural,Trigili Cpas & Consulting,5.0,(732) 446-5117,http://yelp.com/biz/trigili-cpas-and-consulting-englishtown?osq=cpa,http://www.trigilicpa.com,,289 State Route 33,Englishtown,NJ,07726
Natural,"Daniel P Vigilante CPA, P.A.",5.0,(973) 605-1212,http://yelp.com/biz/daniel-p-vigilante-cpa-morris-plains-2?osq=cpa,http://morrisplainsaccounting.com,,999 Tabor Rd(Route 53),Morris Plains,NJ,07950
Natural,James Pai CPA PLLC,3.5,(212) 925-0022,http://yelp.com/biz/james-pai-cpa-pllc-new-york?osq=cpa,http://www.jamespaicpa.com,,139 Centre StSte 304,New York,NY,10013
Natural,"John Lepore, CPA",5.0,(516) 297-3708,http://yelp.com/biz/john-lepore-cpa-wantagh?osq=cpa,http://leporecpa.com,,3401 Merrick Rd,Wantagh,NY,11793
Natural,"Paltiel Accounting Services, LLC",5.0,(917) 863-3157,http://yelp.com/biz/paltiel-accounting-services-llc-rego-park-2?osq=cpa,http://www.paltielcpa.com,,93-09A 63rd Dr,Rego Park,NY,11374
Ad,"Fromartz Law Offices, Bunji Fromartz Attorney",N/A,(718) 855-7675,http://www.yelp.com/biz/fromartz-law-offices-bunji-fromartz-attorney-brooklyn,http://www.FromartzLaw.com,,32 Court StBldg 507,Brooklyn,NY,11201
Natural,"Bryan S. Lusardi, CPA",N/A,(973) 366-2637,http://yelp.com/biz/bryan-s-lusardi-cpa-denville?osq=cpa,http://www.bryanlusardi.com,,3175 Rt 10 EBldg C Ste 801,Denville,NJ,07834
Natural,"Joseph L Belbol, CPA, LLC",4.0,(201) 523-9442,http://yelp.com/biz/joseph-l-belbol-cpa-llc-oradell?osq=cpa,http://www.belbolcpa.com/,,550 Kinderkamack Rd,Oradell,NJ,07649
Natural,"Urbach & Avraham, CPAs",N/A,(732) 777-1158,http://yelp.com/biz/urbach-and-avraham-cpas-edison?osq=cpa,http://www.uandacpas.com,,1581 Rt 27Ste 201,Edison,NJ,08817
Natural,CF Joseph CPA P.C.,N/A,(845) 406-9096,http://yelp.com/biz/cf-joseph-cpa-p-c-brooklyn?osq=cpa,http://accountingbrooklyn.com,,193 Joralemon StreetSecond Floor,Brooklyn,NY,11201
Natural,"Alfred W. Kach, CPA",4.5,(718) 834-2900,http://yelp.com/biz/alfred-w-kach-cpa-new-york?osq=cpa,,,,,,
Natural,Bayard Harvey CPA,5.0,(212) 986-2300,http://yelp.com/biz/bayard-harvey-cpa-new-york?osq=cpa,,,,,,
Natural,Curran LLP,5.0,(908) 472-4609,http://yelp.com/biz/curran-llp-newark-2?osq=cpa,http://www.curranllp.com,,21 Fulton St2nd Fl,Newark,NJ,07102
Natural,"CPA Office of George Y Hara, Inc.",3.0,(212) 687-7886,http://yelp.com/biz/cpa-office-of-george-y-hara-inc-new-york?osq=cpa,http://www.haracpa.com,,501 5th AveSte 2009,New York,NY,10017
Natural,Lavin & Associates,5.0,(718) 863-5500,http://yelp.com/biz/lavin-and-associates-bronx?osq=cpa,http://www.lavinandassociates.com,,3563 E Tremont Ave,Bronx,NY,10465
Natural,Marc Albaum CPA,2.0,(212) 674-2840,http://yelp.com/biz/marc-albaum-cpa-new-york?osq=cpa,http://www.albaumcpa.com/,,260 E Broadway,New York,NY,10002
Ad,Island Style Marine Canvas Repair,5.0,(707) 338-8789,http://www.yelp.com/biz/island-style-marine-canvas-repair-staten-island,,,,,,
Natural,"Ahmed Abdelhadi, CPA",4.0,(646) 945-7070,http://yelp.com/biz/ahmed-abdelhadi-cpa-astoria?osq=cpa,http://www.ahmedabdelhadicpa.com/,,30-07 29th St,Astoria,NY,11102
Natural,Pastore Matthew M Jr CPA,2.5,(201) 792-2747,http://yelp.com/biz/pastore-matthew-m-jr-cpa-hoboken?osq=cpa,,,,,,
Natural,"Alfonso J Mollica, CPA PC",5.0,(516) 597-4991,http://yelp.com/biz/alfonso-j-mollica-cpa-pc-levittown?osq=cpa,http://www.ajmcpa.com,,96 Gardiners Ave,Levittown,NY,11756
Natural,Sapient CPA LLC,5.0,(201) 981-0707,http://yelp.com/biz/sapient-cpa-llc-weehawken?osq=cpa,http://www.sapientcpa.com,,30 Oxford Landing,Weehawken,NJ,07086
Natural,M. Shafique CPA PC,5.0,(718) 205-2400,http://yelp.com/biz/m-shafique-cpa-pc-jackson-heights?osq=cpa,http://www.shafiquecpa.com/,,3747 73rd StSte 204,Jackson Heights,NY,11372
Natural,"Richard Marmon-Halm, CPA, PC",N/A,(718) 271-5700,http://yelp.com/biz/richard-marmon-halm-cpa-pc-elmhurst?osq=cpa,http://www.rmarmonhalm.com,,92-30 56th Ave,Elmhurst,NY,11373
Natural,"Moshe Wolcowitz, CPA",5.0,(212) 920-6310,http://yelp.com/biz/moshe-wolcowitz-cpa-manhattan-2?osq=cpa,http://www.accmoshe.com,,277 BroadwaySte 801,Manhattan,NY,10007
Natural,Upbin Robert CPA,5.0,(212) 465-2442,http://yelp.com/biz/upbin-robert-cpa-new-york?osq=cpa,,,,,,
Natural,Mazorra Business Services,5.0,(718) 426-0666,http://yelp.com/biz/mazorra-business-services-woodside?osq=cpa,http://www.mazorrabusiness.com,,4322 50th St,Woodside,NY,11377
Natural,AATC,5.0,(347) 541-3876,http://yelp.com/biz/aatc-bronx?osq=cpa,http://www.aatcservices.com,,3640 White Plains Rd,Bronx,NY,10467
Natural,"John F Mahoney, CPA",5.0,(917) 376-1545,http://yelp.com/biz/john-f-mahoney-cpa-manhattan?osq=cpa,http://jfmcpany.com,,"",Manhattan,NY,10128
Natural,Peter Mertz,3.5,(212) 737-8588,http://yelp.com/biz/peter-mertz-new-york?osq=cpa,http://www.nyc-bankruptcylawyer.com,,226 E 85th St,New York,NY,10028
Natural,Frank Kapitza & Associates CPA MS,4.5,(973) 265-1700,http://yelp.com/biz/frank-kapitza-and-associates-cpa-ms-parsippany-2?osq=cpa,http://www.frankkapitza.com/,,"2001 Rte 46,Ste 310",Parsippany,NJ,07054
Natural,Pirsos Milton J CPA,N/A,(718) 545-5025,http://yelp.com/biz/pirsos-milton-j-cpa-long-island-city?osq=cpa,,,,,,
Natural,NYC Tax Master,5.0,(973) 941-6225,http://yelp.com/biz/nyc-tax-master-brooklyn?osq=cpa,http://www.nyc-taxmaster.com,,2570 E 17 St,Brooklyn,NY,11235
Natural,"Iryna Stepanchuk, CPA",5.0,(347) 731-5555,http://yelp.com/biz/iryna-stepanchuk-cpa-brooklyn?osq=cpa,http://stepanchukcpa.com,,155 Water St,Brooklyn,NY,11201
Natural,"Andrew M. Park, CPA, P.C.",5.0,(212) 804-6277,http://yelp.com/biz/andrew-m-park-cpa-p-c-new-york?osq=cpa,http://andrewparkcpa.com/,,12 W 32nd StSte 605,New York,NY,10001
Natural,Inemer & Wolf LLP,4.5,(212) 944-2555,http://yelp.com/biz/inemer-and-wolf-llp-new-york?osq=cpa,http://www.nyc-cpa.com,,1430 BroadwaySte 1503,New York,NY,10018
Natural,"Granick & Gendler, CPAs",3.0,,http://yelp.com/biz/granick-and-gendler-cpas-manhattan?osq=cpa,,,,,,
Natural,"Pierre-Louis & Associates CPA, P.C",5.0,(516) 442-4579,http://yelp.com/biz/pierre-louis-and-associates-cpa-p-c-baldwin?osq=cpa,http://www.pla-cpa.com/,,829 Seaman Ave E,Baldwin,NY,11510
Natural,Raj Patel CPA LLC dba Patel Tax & Accounting Services,5.0,(732) 283-9090,http://yelp.com/biz/patel-tax-and-accounting-services-iselin-2?osq=cpa,http://www.rajpatelcpa.com,,1585 Oak Tree RdSuite 203,Iselin,NJ,08830
Natural,Carla Manzuk,5.0,(212) 831-5670,http://yelp.com/biz/carla-manzuk-new-york?osq=cpa,http://www.carlamanzuk.com,,170 E 94th StSte 1E,New York,NY,10128
Natural,R&G Brenner Income Tax,4.5,(718) 353-8833,http://yelp.com/biz/r-and-g-brenner-income-tax-bayside?osq=cpa,http://www.rgbrenner.com/locations/queens/bayside/,,214-20 41st Ave,Bayside,NY,11361
Natural,"Gary B Carbo, CPA",N/A,(718) 263-4228,http://yelp.com/biz/gary-b-carbo-cpa-forest-hills?osq=cpa,http://www.garytax.com,,108-22 72nd AveSte 1A,Forest Hills,NY,11375
Natural,Lawrence R Pappas CPA,3.5,(973) 893-8077,http://yelp.com/biz/lawrence-r-pappas-cpa-bloomfield?osq=cpa,http://www.lpappascpa.com,,300 Broadacres Dr4th Fl,Bloomfield,NJ,07003
Natural,Joseph L Rosenberg CPA,5.0,(973) 443-4332,http://yelp.com/biz/joseph-l-rosenberg-cpa-florham-park?osq=cpa,http://florhamparkcpaaccounting.com,,135 Columbia TurnpikeSuite 101,Florham Park,NJ,07932
Natural,"J Andrew Nam, В CPA",N/A,(718) 939-2400,http://yelp.com/biz/j-andrew-nam-cpa-flushing?osq=cpa,,,,,,
Natural,Larry Luckman Cpa,5.0,(212) 535-3482,http://yelp.com/biz/larry-luckman-cpa-new-york?osq=cpa,,,,,,
Natural,Rapido Tax Inc,4.5,(855) 856-8498,http://yelp.com/biz/rapido-tax-inc-corona?osq=cpa,,,,,,
Natural,"Graziano & Company, CPAs",3.5,(201) 688-3011,http://yelp.com/biz/graziano-and-company-cpas-bayonne-2?osq=cpa,http://www.grazianocpas.com/,,847 Broadway,Bayonne,NJ,07002
Natural,Warhaftig & Associates,5.0,(732) 521-3694,http://yelp.com/biz/warhaftig-and-associates-jamesburg?osq=cpa,,,,,,
Natural,"Gary Mehta, CPA EA",N/A,(201) 252-6703,http://yelp.com/biz/gary-mehta-cpa-ea-jersey-city?osq=cpa,http://www.fourbrothersfinancial.com,,2500 Plz 525th Fl,Jersey City,NJ,07311
Natural,"Premier Accountants, CPA",5.0,(516) 730-7676,http://yelp.com/biz/premier-accountants-cpa-jericho?osq=cpa,http://www.mypremieraccountants.com,,400 Jericho TpkeSte 105,Jericho,NY,11753
Natural,"Kenneth Huang, CPA",N/A,(718) 425-8390,http://yelp.com/biz/kenneth-huang-cpa-brooklyn?osq=cpa,http://kennyhuangcpa.com,,6402 8th AveSte 303,Brooklyn,NY,11220
Natural,"Koshers & Company, CPAвЂ™s",5.0,(516) 481-1515,http://yelp.com/biz/koshers-and-company-cpas-merrick?osq=cpa,,,,,,
Natural,4D Tax & Financial Planning,3.0,(917) 755-0516,http://yelp.com/biz/4d-tax-and-financial-planning-brooklyn?osq=cpa,http://4d-nyc.com,,101 Warren St,Brooklyn,NY,11201
Natural,"Mark Anderson, CPA",N/A,(646) 961-1866,http://yelp.com/biz/mark-anderson-cpa-astoria?osq=cpa,http://www.markandersontaxes.com,,23-19 35th StApt 3R,Astoria,NY,11105
Natural,Morse & Company CPAвЂ™s LLP,5.0,(212) 765-2200,http://yelp.com/biz/morse-and-company-cpas-llp-new-york?osq=cpa,http://www.morsetax.com,,505 8th AvenueSuite 1801,New York,NY,10018
Natural,"Peter Stellatos, CPA",5.0,(718) 229-1004,http://yelp.com/biz/peter-stellatos-cpa-new-york?osq=cpa,,,,,,
Natural,"Sternbach & Rose, CPAs",5.0,(914) 940-4449,http://yelp.com/biz/sternbach-and-rose-cpas-valhalla?osq=cpa,http://www.sternbachandrosecpa.com/,,115 Stevens Ave1st Fl,Valhalla,NY,10595
Natural,Lipsky Tax Services,5.0,(718) 497-2883,http://yelp.com/biz/lipsky-tax-services-glendale?osq=cpa,http://www.lipskytaxservices.com/,,6707 Myrtle Ave,Glendale,NY,11385
Natural,Emmel Michael CPA,5.0,(212) 228-7400,http://yelp.com/biz/emmel-michael-cpa-new-york?osq=cpa,,,,,,
Natural,Pandit & Thomas CpaвЂ™s Pc,5.0,(212) 868-1730,http://yelp.com/biz/pandit-and-thomas-cpas-pc-new-york?osq=cpa,,,,,,
Natural,Farber Julius D & Co CpaвЂ™s,5.0,(201) 943-4500,http://yelp.com/biz/farber-julius-d-and-co-cpas-ridgefield?osq=cpa,,,,,,
Natural,"Michelle Zhang, CPA",N/A,(646) 733-6264,http://yelp.com/biz/michelle-zhang-cpa-astoria?osq=cpa,,,,,,
Natural,"Bradley L Janie, CPA",5.0,(718) 221-2909,http://yelp.com/biz/bradley-l-janie-cpa-brooklyn?osq=cpa,,,,,,
Natural,AccuCal Accounting Services Inc,5.0,(347) 732-4268,http://yelp.com/biz/accucal-accounting-services-inc-flushing?osq=cpa,,,,,,
Natural,Koifman CPA & Associates,5.0,(718) 409-2688,http://yelp.com/biz/koifman-cpa-and-associates-bronx?osq=cpa,,,,,,
Natural,Cicero & Loverde CPA,5.0,(718) 273-3362,http://yelp.com/biz/cicero-and-loverde-cpa-staten-island?osq=cpa,http://www.clcpasi.com,,1336 Forest Ave,Staten Island,NY,10302
Natural,"NG Advisory Group, LLC",5.0,(201) 360-3981,http://yelp.com/biz/ng-advisory-group-llc-jersey-city?osq=cpa,http://www.GettingYours.net,,121 Newark AveSte 410,Jersey City,NJ,07302
Natural,Traphagen & Traphagen CpaвЂ™s,5.0,(201) 262-1040,http://yelp.com/biz/traphagen-and-traphagen-cpas-oradell?osq=cpa,,,,,,
Natural,A Kahan CPA PC,5.0,(718) 887-9112,http://yelp.com/biz/a-kahan-cpa-pc-brooklyn?osq=cpa,http://www.kahancpa.com,,101 BroadwaySte 402,Brooklyn,NY,11249
Natural,"Demian and Company, LLC",5.0,(908) 445-6582,http://yelp.com/biz/demian-and-company-llc-cranford?osq=cpa,http://accountingprofessionalcranford.com,,340 North Ave E,Cranford,NJ,07016
Natural,"MS Accounting Solutions CPA, P.C.",N/A,(718) 775-8804,http://yelp.com/biz/ms-accounting-solutions-cpa-p-c-flushing?osq=cpa,http://www.msaccountingoffice.com,,4255 Colden StSte 15,Flushing,NY,11355
Natural,Fontanella James CPA,5.0,(973) 389-0990,http://yelp.com/biz/fontanella-james-cpa-totowa?osq=cpa,,,,,,
Natural,"Carlos Rangel, CPA, PC",1.0,(646) 402-6563,http://yelp.com/biz/carlos-rangel-cpa-pc-new-york?osq=cpa,http://www.crangelcpa.com/,,405 Lexington AveSte 2600,New York,NY,10174
Natural,Rosenbach James A CPA,5.0,(201) 445-7557,http://yelp.com/biz/rosenbach-james-a-cpa-glen-rock?osq=cpa,,,,,,
Natural,ADF Financial Services,5.0,(203) 329-9461,http://yelp.com/biz/adf-financial-services-stamford-3?osq=cpa,http://www.adftaxes.com/,,98 Minivale Rd,Stamford,CT,06907
Natural,"Mark E Feinsot, CPA",5.0,(212) 631-0320,http://yelp.com/biz/mark-e-feinsot-cpa-new-york?osq=cpa,http://www.midtowncpafirm.com/,,38 W 32nd StSte 400,New York,NY,10001
Natural,"Freyman CPA, PC",N/A,(646) 435-4505,http://yelp.com/biz/freyman-cpa-pc-new-york?osq=cpa,http://www.taxproff.com,,40 Exchange PlSte 1602,New York,NY,10005
Natural,Broadway Tax Professionals,4.5,(212) 877-3224,http://yelp.com/biz/broadway-tax-professionals-new-york?osq=cpa,http://broadwaytaxprofessionals.com/,,160 W 71st StSte 2B,New York,NY,10023
Natural,Alan H Goldberg CPA,N/A,(212) 265-4466,http://yelp.com/biz/alan-h-goldberg-cpa-new-york-4?osq=cpa,,,,,,
Natural,Spear CPA CFP,5.0,(212) 206-7336,http://yelp.com/biz/spear-cpa-cfp-new-york?osq=cpa,http://www.spearcpa.com/,,275 Madison Ave6th Fl,New York,NY,10016
Natural,Italian CPA New York,N/A,(917) 734-3066,http://yelp.com/biz/italian-cpa-new-york-manhattan?osq=cpa,http://italiancpanyc.com/,,51 East 42nd StreetSuite 507,Manhattan,NY,10017
Natural,C York CPA,N/A,(212) 353-8807,http://yelp.com/biz/c-york-cpa-new-york?osq=cpa,http://www.chrisyorkcpa.com/,,740 BroadwaySte 702,New York,NY,10003
Natural,"Rothstein & Company, CPA",N/A,(212) 582-9862,http://yelp.com/biz/rothstein-and-company-cpa-new-york?osq=cpa,http://www.rothsteinco.com,,350 W 50th St,New York,NY,10019
Natural,"Patrick Lee-Fatt, CPA, PC",N/A,(914) 450-6921,http://yelp.com/biz/patrick-lee-fatt-cpa-pc-long-island-city?osq=cpa,,,,,,
Natural,"Harrison A Andrew, CPA PC",N/A,(718) 363-9500,http://yelp.com/biz/harrison-a-andrew-cpa-pc-brooklyn?osq=cpa,http://www.aandrewharrisoncpa.com,,526 Ralph Ave,Brooklyn,NY,11233
Natural,"Stuart Tash, CPA",N/A,(888) 477-9048,http://yelp.com/biz/stuart-tash-cpa-new-york?osq=cpa,,,,,,
Natural,"Gettry Marcus CPA, P.C.",N/A,(516) 364-0475,http://yelp.com/biz/gettry-marcus-cpa-p-c-new-york?osq=cpa,http://accountingservicenewyork.com,,3 Park Ave27th Fl,New York,NY,10016
Natural,"George V Marino, CPA, PC",N/A,(212) 714-3561,http://yelp.com/biz/george-v-marino-cpa-pc-new-york?osq=cpa,http://www.gmarinocpa.com,,42 WEST 38TH ST. STE 312,New York,NY,10018
Natural,Dogra CPA LLC,N/A,(646) 477-9369,http://yelp.com/biz/dogra-cpa-llc-new-york?osq=cpa,http://www.dogracpa.com,,260 Madison Avenue8th Floor,New York,NY,10016
Natural,Barry Kornblum CPA,N/A,(212) 683-7343,http://yelp.com/biz/barry-kornblum-cpa-new-york?osq=cpa,,,,,,
Natural,"Bruce H Sobel, CPA PC",N/A,(212) 370-5990,http://yelp.com/biz/bruce-h-sobel-cpa-pc-new-york?osq=cpa,,,,,,
